#  sigmarray   fwhmarray   lumiarray
#
       20.21        13.5       186.1
       20.75        12.3       180.5
       19.84        12.9       179.1
       21.18        11.8         188
       22.61        12.3       178.5
       24.78        11.7       186.9
       21.25        12.5       186.8
       22.11        14.2       186.9
        25.1        12.2       191.2
        19.3        12.9       173.2
       22.18        12.9       188.4
       24.61        14.4       199.7
       24.58        12.2         188
       22.23        12.3       176.4
        18.9        13.1       183.8
       22.41        12.7       179.9
       23.64        13.8       195.5
       20.91        13.1       178.7
       24.12        14.3       181.7
       19.37        13.1       173.2
       23.95        11.7       189.5
        19.9        12.8       181.5
       20.43        12.7       186.4
       23.08        14.8       186.6
       20.39        12.8       181.8
       24.72        11.9       188.9
       24.24        11.9       196.1
       21.27        12.1       185.3
       19.46        13.4       173.8
       23.29        13.3       191.2
        27.8        13.5       194.8
       20.65        12.6       181.5
       20.27        13.5       171.5
       20.31        13.8       176.2
        21.6        12.6       185.4
       22.81        12.4       180.9
       19.28          16       178.6
       22.08        12.7       186.9
       18.41        12.7       177.6
        19.4        13.8       180.1
       22.64          13         188
        19.2        13.4         170
       21.37        13.5       184.9
       20.62        13.1         180
       21.35        12.4       180.6
       23.08        12.1       192.9
       23.43        13.6         183
       23.76        13.6       180.4
       22.83        13.8         185
       20.37        12.6       176.7
       20.09          13       170.2
       18.36        12.8       174.5
       21.79        13.6       176.3
       23.91        12.7       192.8
        24.4        12.6       191.4
       23.18        11.9       185.7
       24.18        13.2       189.1
       22.65        12.7       195.5
       19.07        13.4       178.4
        22.7        12.6       188.6
       22.96        12.6         199
       21.45        12.2       178.4
       19.79        14.3       166.2
       21.98        13.7       182.3
        23.3        15.1       189.4
       20.24        12.6       178.6
        21.5        12.7         193
       21.05        13.3       182.8
       23.57        12.2       183.3
       23.95        11.9       179.2
       22.58        13.3       171.4
       19.87        13.4       168.3
       18.97        15.1       172.7
       22.39        12.8         179
       25.24        12.7       195.9
       23.19        11.9       182.1
        20.6        14.4       182.4
       18.74        13.3       178.3
       22.57        13.3       188.3
       22.63        12.7       183.7
        23.2        12.5       183.8
       22.69        12.8       196.6
       20.59        13.1       183.1
        23.6          14       189.3
       20.35        12.4       189.9
       22.98        13.6       194.6
       21.06        12.8       185.8
       23.45        12.3       191.2
       22.91          14       177.8
       22.77        13.8       184.1
       26.41        12.3       212.2
       22.92        12.4       192.1
       22.55        12.5       193.6
       22.85        13.5         178
       22.51        12.1       190.8
       19.65        14.8       173.9
       20.83          14       188.5
       22.14        13.8       193.8
       20.96        12.5       175.8
       21.74        13.4       183.3
       22.18        12.5       192.9
       20.43        13.9       169.4
       22.12        12.6       191.5
       20.55        12.9       176.5
       23.74        14.3       181.7
       22.38        12.9       189.7
       18.67        13.4       173.9
       22.94        12.6       187.5
       22.32        12.8       179.4
       19.46          14       179.4
       23.26        11.9       185.7
       25.94        12.3       203.9
       23.36        14.4       182.5
       19.35          14       179.2
       21.35        12.4       178.3
       21.79        12.8       183.6
       20.65        14.9       179.2
       19.48        13.5       178.9
       23.27        12.8       193.6
       21.32        12.5       184.4
       22.22        12.6       193.5
       19.25        11.7       172.3
       22.46          13       185.6
       20.64        14.2       183.7
       24.49          12       195.8
       19.62        12.7       177.2
          23        12.6       181.6
       25.62        14.7       191.8
       24.94          12       193.3
       21.53        12.2       183.1
       22.06        13.3       192.7
       19.92        13.1       175.6
       19.93        13.2         178
       22.49        11.5       184.6
       20.02          13         175
       21.05        12.7         183
       20.41        12.6       181.1
       22.73        12.6       182.6
       18.69        13.9       171.9
       19.92        13.5       172.6
        18.5        12.1       165.1
       21.79        14.5       182.1
       22.37        12.1       193.9
       23.45        13.8       192.5
       20.59        12.8       177.5
       20.34        14.2       181.4
       17.62        13.7       173.1
       18.37        12.8         175
       17.55        13.2       174.1
       19.63        13.6       170.5
       21.22          13       186.1
       22.75        12.8       179.6
       22.57        12.6       180.7
       20.25          13       171.5
       21.63        12.5       182.6
        23.3        12.5       173.4
       22.18        12.4       195.5
       22.04        12.6       187.6
       18.41        12.7       170.2
       22.72        12.9       191.8
       19.36          13       177.8
       21.08          13       182.2
       23.45        13.9       188.9
       23.31        12.9       183.7
       20.21        12.6       181.3
        19.6        13.8       186.6
       20.86        14.3         182
       22.09        13.2       205.9
       20.29        12.5       174.1
       20.56        12.6       180.8
       21.51        14.2       190.4
          22        12.3       181.7
        23.6        14.4       175.4
        23.4        13.4       197.2
       19.56        14.3       181.2
       18.85        13.3       175.7
       23.44        12.9         189
       21.25        13.4       178.7
       21.17        12.6       181.6
        21.9        12.5       179.3
        19.8        12.6       181.1
        22.3        12.5       191.2
       23.65        16.1       198.1
       22.87        12.7         189
       20.52        13.9       190.1
       20.74          13       185.7
       25.03        15.8       214.3
       19.11        13.1       171.7
       21.78        12.7         191
       21.91        13.3       190.6
       19.58        12.9       178.5
       20.15        14.1       189.5
       22.01        12.7       186.9
       22.78        13.4       188.3
       22.89        13.9         169
       18.95        12.4       163.6
       18.69        13.2       174.1
       21.87        12.7       168.3
       23.25          13       188.8
       21.36        12.1       186.6
       20.44        13.7       194.4
       20.98        12.6       180.3
        19.4        12.5       178.1
       21.04        13.5       177.7
       18.24        13.5       177.1
       20.56        12.8       184.8
       23.55        12.5       191.6
       20.18        13.3       175.5
       22.91        12.3       190.9
       23.93        11.9       184.4
       25.24        12.8       188.6
       22.92        11.9         179
       21.37        12.7       182.7
       21.79        12.4       188.5
       21.32        13.7       182.3
       21.11        12.7       171.4
       22.25        14.4       187.8
       21.07        13.4       189.1
       19.67        12.9         183
       21.47        13.5       182.2
       17.83        14.3       176.3
       18.78        12.5       177.4
       21.17        12.2       174.4
       21.71        14.3         187
       19.64        14.3       199.4
       24.65          13       189.3
       17.86        12.8       168.8
       21.07        12.5       186.4
        22.7        13.7         186
       22.97        12.9       193.5
       21.49        12.7       169.9
        22.1          15       184.8
       23.11        14.2       175.2
        21.6        14.6       178.8
       21.55        13.2       174.9
       20.21        12.4       171.3
       21.18        12.3       183.2
       22.46        14.6         183
       17.85        13.5       169.3
       20.23        12.7       177.7
       19.88        13.3       171.1
       18.73        12.8       173.5
       20.92        13.1       177.3
       20.45        12.6       172.5
       24.22          12       187.6
       19.05        12.5       175.8
       22.43        12.6       192.1
       25.21          12       187.6
       24.41        12.3       184.6
       19.68        13.2       181.6
        22.2        12.3       176.5
       21.61        12.7       176.5
       23.81        12.6       187.8
       23.25        12.3       203.4
       17.43        12.6       157.3
       18.71        13.8       189.9
       22.36        13.6         185
       23.01        12.7       182.2
       21.82        13.4       185.2
       21.99        12.3       200.1
       23.42        12.6       190.6
       23.02        12.6       188.8
       20.16        12.6       181.5
       19.88        12.2       178.7
       22.14        13.2       187.1
       19.44        12.6       169.4
       21.79        13.1       175.7
       20.84        13.2         183
        21.2        12.4       183.7
        22.9        14.2         198
       21.56        13.4       185.1
       19.57          13       170.4
       21.17        12.5       184.5
       19.19        13.1       166.4
       20.98        12.7       177.4
       23.26        13.5       184.3
       22.77        12.2       196.4
       19.72        11.9       165.6
       20.17        12.5       178.8
       22.01        12.2       177.1
        18.7        14.6       173.5
       18.59        13.6       168.8
        20.5        13.4         170
       22.14          12       188.2
       22.16        12.7       188.7
       21.56        13.5       180.2
       22.02        12.3       178.4
        22.3        14.7       173.3
       24.42        12.7       192.9
       24.18        14.7       192.5
       24.12        12.3         199
       23.22          12       181.8
       21.99        12.1       176.6
        21.3        12.9       177.5
       22.61          12       187.8
       19.63        12.4       173.7
       22.63        12.8       184.5
       17.73        13.8       172.5
       20.04        12.6       170.9
       21.64        12.5       179.6
       20.62          13       156.3
       22.11        12.9       182.6
       19.81        13.3         175
        20.9        12.7       180.6
       20.27        12.4       177.3
       22.16        11.6       192.6
       24.98        13.6       212.2
       22.74        12.5       183.6
       21.24          12         169
       21.14        12.9       182.8
       21.55        13.6       177.3
       21.58        12.5       173.4
       20.15        13.1       169.8
       19.79        12.2       184.5
       19.79        13.3       176.7
       21.39        12.6       183.7
       20.92        13.6         175
       18.23        13.2         177
       22.86        11.7       182.5
       22.13        14.4       189.1
       21.48        12.7       182.6
       21.44        12.8       181.3
       20.46        12.6       180.7
        21.9        14.6       184.3
       21.47        12.7       187.9
       23.53        12.7         184
       22.52        11.8       187.7
       21.62          13       176.8
       17.86          14       170.8
       24.75        14.7       202.5
       22.93        11.7       177.3
       23.07        13.5       193.8
       21.02        12.5       169.9
       20.27        13.1       170.8
       18.29        12.6       182.9
       22.78        13.1       182.8
       21.05        12.7       176.5
       20.92        12.4       183.6
       21.87        12.5       186.3
       24.28          13       188.7
       21.27        12.5       186.5
       24.94        12.3       193.9
       22.71        13.7       187.9
       20.63        13.9       183.8
       24.56        13.6         192
       20.75        12.8       180.5
       26.21          14       201.3
       18.57        13.3       178.9
       20.85        12.9       182.7
       22.48        13.8       185.6
       17.23        12.7       173.9
       20.98        13.6       181.1
       25.23        13.4       200.9
       21.05        13.8       178.3
       22.17        12.8       192.2
       22.48        12.5       188.4
       21.94        11.9       189.8
       21.37        14.2         188
       26.23        11.6         189
          21        12.9       175.6
       20.72        12.7       189.1
       23.67        14.4       191.6
       21.22        12.9       193.5
       23.75        13.1       192.3
       20.43        12.3       176.5
       25.14        13.2       194.4
        23.6        12.8       190.9
       22.32        13.7       178.4
       24.17          13       191.5
       20.69        11.9       175.3
       21.19        13.9         185
       22.32        12.8       173.8
       19.96        12.4       176.6
       20.92        13.6       197.2
        17.9        13.1       172.1
       22.01        13.3       189.1
       17.71        11.6       164.3
       19.07        13.7       180.1
       19.21        12.8       174.2
       19.66        13.6       178.4
       18.95        12.7       183.5
       20.24        13.9       187.6
       23.06        11.8       179.7
       18.77        12.8       185.3
       25.77        11.9       186.2
       21.35        12.1       170.6
       22.64        13.4       185.4
       21.27        12.8       182.2
       25.78        11.6       187.8
        22.7        13.3       181.3
       20.54        14.2       185.8
       20.65        12.8       187.5
       20.33        12.7       170.9
       20.49        12.8       186.4
       22.08        13.4       186.3
       24.02        12.7       199.3
       21.97        12.4       184.2
       21.04        12.7         178
       20.24        11.9       178.5
       18.19          17       156.7
       23.36        13.2       178.7
       20.05        13.1         177
       21.41        13.1       189.2
       19.45        13.9       176.5
       18.43        13.4       179.7
       24.18        13.1       188.6
       20.09        14.1       196.3
       23.14        13.8       184.6
       18.47        15.3       188.2
       21.72        13.3       172.8
       23.37        11.9       190.7
       19.53        13.2       174.6
       21.14        12.9       181.1
        20.7        13.5         175
       22.01        13.2         184
       21.58          13       184.3
       19.45        12.5       173.2
       21.34        13.5       184.1
       20.02        13.3       182.1
       22.25        13.9       184.2
        20.8          13       183.7
       20.49        12.5       174.2
       21.45        12.8       185.5
        24.4        13.6         202
       21.35        12.8       181.1
       19.91        13.6       180.9
        23.4        12.4       187.2
       19.58        12.8         172
       19.91        12.3       189.9
       18.69        12.3       174.7
       18.67        12.7       176.2
       21.42        12.5       178.1
        20.6          13         175
       20.99        12.9       183.7
       20.87        13.6       180.5
       20.62        14.6       181.5
       22.69        12.7       185.5
        24.4          12       193.2
       22.22        12.8       181.8
       19.47        12.6       178.3
       25.32        12.8         195
       22.93        12.2       190.4
       21.71        13.8       176.4
       21.93        13.7       180.7
       21.07        13.2       181.5
       18.28        13.3       166.3
        22.2        12.2       177.2
        24.9        12.1       191.6
       22.74        13.8       194.3
       21.15        12.3       178.9
       21.25        12.5       181.9
       20.52        13.5       167.1
       21.79        12.2       172.5
       19.63        12.7         178
       20.79        13.5       188.6
       19.79        12.9       179.4
       20.09        12.4       180.2
       21.65        14.5         186
       20.19        12.3       162.8
       24.93        12.1       192.6
       19.62        12.3       173.5
       24.81        13.2       197.4
       20.09        15.4       181.2
       20.23        12.4       181.6
       21.93        14.9       191.1
       21.99        12.9       178.2
       24.27          12       189.7
       20.23        14.4       192.2
       23.36        12.8       206.8
       22.88        12.4       181.5
        21.9        12.2       175.4
       22.25        13.2       198.2
       19.27        12.8       173.7
        20.5        12.4       177.9
       21.34        12.7       181.5
       22.75        11.6       179.5
       21.52        12.6       184.9
       20.22        15.9       183.4
       20.67        12.5         182
       23.85        12.3       193.6
       22.14        13.7         169
       24.77        12.3       186.3
       22.77        13.9       196.3
       20.57        13.2       185.1
       24.85        14.5       189.4
       19.14        13.2       167.9
       19.92        12.7       181.3
       25.23        12.5       192.1
       18.19          13       173.6
       19.16        15.5       173.8
       24.49        13.4       191.8
       22.12        12.8       174.9
       22.43        11.8       183.1
       18.06        13.5       171.7
       20.88        12.6       190.8
       19.81        12.3       168.2
       24.91        14.3       195.9
       21.05        12.4       188.4
       23.63        13.5       193.1
       19.46        13.2       177.3
       23.37        13.1         182
       22.33        12.2       170.7
        19.7        12.2       165.7
       21.88        11.9       179.8
       24.38        12.5         188
       18.09        13.4       185.7
       18.87        12.8       174.9
       20.37        12.6       181.5
       20.37        13.2       189.9
       19.69        13.2       175.9
       19.55        12.4         178
       20.74        13.3       186.6
       21.91        14.2       182.4
       19.94        12.8       177.1
       20.32        12.2       180.1
       21.18        12.4       182.1
       21.29        12.7       187.1
        21.6        12.7       190.4
       28.06        12.8       191.2
       19.36        13.9       176.2
        20.3        13.3       185.9
       21.91        12.4       179.1
       24.27          13       194.1
       20.91        14.2       180.5
        20.3        13.7       185.8
       22.24        12.7       191.7
       18.83          13       175.8
        21.3        12.8       181.6
       19.63        12.1       171.7
       19.13        12.3       170.9
       21.94        12.4       187.4
       27.96        13.2       210.7
       23.79        13.8       190.3
        21.2        12.7       182.3
       18.69        13.9       178.5
       20.32        13.7         179
       25.26        13.5       184.6
       22.59        14.8       190.4
       24.51        13.2       190.9
       21.24          13       179.2
       20.74        12.5       183.2
       23.01        13.4       190.3
       23.77        12.7       194.1
       20.96        13.9       183.5
       20.12        14.5       191.8
       21.69        12.7       180.1
       21.01        13.4         172
       23.61        12.9       194.2
        20.3        13.9       180.8
       21.36        12.3       180.1
       25.09          13       191.4
       23.13        14.4       187.5
       20.67        14.5       187.3
       20.61        12.8       186.7
       20.08        12.7       175.1
       21.31          13       168.8
       19.05        13.7       182.4
       22.16        12.7       189.4
       21.69        13.3       181.2
       19.91        12.2       164.3
       23.04        12.3       186.3
       19.92        15.8       186.8
       19.53        13.1       189.8
       22.16        13.7       185.8
       19.94        12.4       167.4
       22.69        12.8       184.8
       24.12        12.9       194.4
       23.89        13.6       188.6
       20.87        13.9       192.7
       20.66        13.5       178.9
       23.27        13.4       172.3
       19.72        13.1         177
       27.35        11.8       194.6
       22.61        12.4       179.6
       19.37        13.3       172.9
       23.48          12       183.2
       19.48        12.9       172.1
       21.14        12.5       179.8
       20.76        12.4       184.5
       19.03        12.6       173.5
       22.56        14.2       176.8
       21.03        13.7       191.1
       22.04        13.1       190.1
       21.89        12.2       189.8
       23.15        14.5       206.3
       23.21        12.8       201.7
       21.04        12.2       177.7
       19.45        12.9       179.5
       23.93          12       204.2
       19.12        14.2       180.2
       20.72        14.9       180.6
        23.8        13.5       184.7
       19.81        14.8       184.7
       19.05        13.6       170.2
       21.79        13.3       181.3
        21.7        12.7       185.7
       21.64        13.1       180.7
       22.92        12.5       187.2
       21.62        12.5       184.2
       21.05        12.7       181.2
       21.46        12.5       176.6
          20        13.8       173.7
       22.88        12.1       182.3
       19.07        13.5         181
       21.32        12.7       193.9
       23.16          13       194.1
       21.86        12.6       193.7
       17.85        14.1       175.6
        21.2        12.5       182.2
        19.6        12.6       176.8
       22.46        13.5       179.1
       20.74        12.4       181.5
       21.77        13.7       176.1
       25.13        13.4       206.2
       22.84        14.7       189.7
       20.74        12.5       182.7
       18.95        12.2       180.3
#  sigmarray   fwhmarray   lumiarray
#
       13.49         8.2       524.6
       12.98         8.3       517.6
       13.77         8.1       520.1
       13.32         8.2       521.7
       13.42         8.3       520.5
       13.42         8.3         527
       13.57         8.1       518.3
        13.2         8.3       521.2
       13.29         8.2       521.3
       13.06         8.3       522.7
       13.45         8.3       523.2
       12.99         8.4       519.3
       13.31         8.2       519.3
       13.45         8.4       521.4
       14.27         8.3       524.8
        13.3         8.3       518.5
       13.44         8.3       524.4
       13.63         8.3         525
       13.29         8.3       521.2
       13.32         8.2       519.2
        13.5         8.3       524.3
       13.79         8.4       526.7
       13.27         8.3       517.1
       13.45         8.4         524
       14.25         8.3       527.5
       13.77         8.3       528.5
       13.17         8.4       523.7
       12.88         8.4       517.6
       13.54         8.2       519.8
       13.35         8.3       520.9
       12.96         8.2       515.5
       13.23         8.4       519.4
       13.45         8.3       523.9
        12.9         8.1         516
       13.75         8.2       526.5
       13.51         8.2       522.9
       13.31         8.3       522.3
       13.71         8.3       525.2
       13.47         8.3       523.8
       14.02         8.3       530.6
       13.76         8.2       527.7
       12.98         8.4       509.4
       13.26         8.3       516.6
       13.75         8.3       527.5
       13.72         8.3       523.6
          13         8.3       518.8
       13.26         8.3       524.5
       13.68         8.3       528.4
       12.87         8.3       515.8
       13.42         8.2         521
       13.56         8.2       524.1
       13.24         8.3       516.9
       13.13         8.4       518.3
        13.1         8.2       518.1
       13.23         8.3       522.9
       13.29         8.2       523.3
       13.34         8.3       522.9
       13.23         8.4       519.9
       13.52         8.3       521.4
       13.64         8.3       524.2
       13.84         8.3       527.2
       13.54         8.3       524.6
       13.28         8.1       523.7
       13.23         8.3       521.4
       13.47         8.2       521.5
       13.56         8.3       526.7
       13.77         8.2       526.5
       13.42         8.3       516.1
       13.75         8.3       523.8
       13.22         8.2       516.7
       13.77         8.4         522
       13.24         8.2       525.3
       13.94         8.2       526.1
        13.3         8.3         522
       12.75         8.3       517.3
       14.06         8.3       528.5
       13.52         8.3       522.8
       12.97         8.3         524
       13.34         8.2       517.2
       13.43         8.3       522.1
       13.59         8.2       525.2
        13.2         8.4       524.5
        13.2         8.2         520
       13.44         8.2       524.8
       13.18         8.2       518.9
       14.66         8.2       532.8
       13.35         8.2       520.9
       13.47         8.2       521.2
       13.23         8.2       517.4
       13.56         8.3       527.2
       13.75         8.3       527.4
       13.87         8.2       526.9
       13.18         8.4       519.3
       14.09         8.1       530.1
       12.99         8.3       519.7
        13.4         8.3       514.3
       13.63         8.3       523.4
       13.25         8.2         518
       13.37         8.3       524.4
       13.77         8.2       521.9
       13.35         8.3       521.3
       14.12           8       530.9
       13.85         8.3       528.9
       13.79         8.3       523.7
       13.72         8.2       524.5
       13.42         8.2       521.3
       13.29         8.5       522.4
       13.57         8.2       525.5
       13.86         8.5       530.6
       14.08         8.2         530
       13.43         8.2       520.9
        13.7         8.3       523.8
        13.2         8.2       519.5
        13.4         8.3       524.8
        13.2         8.2       516.6
       13.51         8.3       523.3
       13.02         8.3       515.3
       12.81         8.1       510.5
       13.39         8.2       522.5
        12.9         8.3       519.2
        13.9         8.3       533.2
       13.15         8.3       522.6
       13.31         8.2       520.1
       13.74         8.3       528.3
       13.59         8.3       519.8
       13.37         8.3       519.7
       13.28         8.2       519.8
       13.13         8.3       516.9
       13.67         8.4       527.3
       12.88         8.5       518.7
       13.29         8.2       516.8
       13.11         8.2       517.8
       13.87         8.3       527.4
       13.55         8.3         525
       13.29         8.3       518.5
       13.44         8.2       526.5
        13.4         8.3       521.7
       13.12         8.3       520.7
       13.52         8.1       523.5
       13.35         8.3       520.8
       13.37         8.3       521.4
       13.06         8.1       515.4
       13.66         8.3       521.9
       12.99         8.3       514.8
       13.71         8.2       524.2
       13.88         8.3       524.6
       13.26         8.3       518.3
       13.73         8.3       531.2
       13.67         8.4         525
       13.35         8.2       524.1
       13.16         8.2       520.1
       13.31         8.3       524.2
       13.75         8.4       524.9
       13.43         8.3       521.8
       13.62         8.4       522.3
        13.2         8.2       520.5
       13.24         8.3       516.6
       13.56         8.4       525.3
       13.96         8.3       525.4
       13.35         8.3       521.5
       13.29         8.2       520.4
       13.63         8.3       525.1
       13.49         8.2       519.6
       13.62         8.1       527.3
       13.64         8.1       524.3
       13.49         8.2       520.6
       13.56         8.4       523.9
       13.11         8.1       522.7
       12.92         8.3       524.1
       13.11         8.2       518.3
       13.16         8.1       521.3
       13.79         8.3       523.2
       13.37         8.3       521.3
       13.19         8.3       524.7
       13.48         8.1       521.7
       13.59         8.3         521
       13.46         8.3       519.8
        13.7         8.2         522
       13.67         8.3         525
       13.53         8.1       523.8
       13.63         8.3       524.2
       13.11         8.4       522.1
       13.28         8.2       522.7
       13.56         8.4       529.6
       13.95         8.1       526.7
       13.46         8.3       522.4
       13.47         8.3       524.1
       13.59         8.3       523.3
       13.42         8.2       522.9
       13.37         8.4       523.1
       13.01         8.1       521.6
       13.11         8.3       520.9
       13.26         8.2       522.3
       13.25         8.2       519.7
       13.13         8.3       517.7
       13.71         8.3       526.8
       13.38         8.4       521.1
       13.45         8.3       520.6
       12.91         8.3       514.4
       13.72         8.3       528.5
       13.63         8.3       520.9
       13.33         8.4       520.7
       13.91         8.2       529.1
       13.12         8.4       519.7
       13.45         8.3       523.9
       13.37         8.1       520.1
       14.04         8.2       527.4
       13.15         8.3       522.5
       13.38         8.3         524
       13.38         8.3       524.5
       13.66         8.1       525.4
       14.07         8.2         527
       13.37         8.2       521.8
       13.42         8.2         525
       13.43         8.3       522.9
       13.44         8.2         520
       13.45         8.2       520.6
       13.13         8.2       522.2
       13.22         8.2       516.5
       13.56         8.3       526.7
        12.9         8.3       514.9
          13         8.3       520.5
        13.5         8.2       523.6
       12.85         8.3       516.2
       13.84         8.2         532
       13.15         8.3       515.2
       13.37         8.3       523.7
       13.11         8.4       522.2
       13.79         8.3       523.2
       13.58         8.2       521.5
       13.58         8.2         520
       13.91         8.2       525.3
       13.81         8.3       524.1
       13.45         8.1         522
       13.33         8.2         521
        13.7         8.2       525.7
       13.73         8.1         526
       12.83         8.5       519.2
       13.31         8.3       518.2
       13.29         8.3       520.5
       13.78         8.3       528.9
        13.5         8.2         522
       13.44         8.3       528.7
       13.39         8.4         526
       13.46         8.3         523
       12.92         8.2       516.7
       14.13         8.1       531.8
       13.25         8.3       516.7
       13.77         8.3       522.6
       13.56         8.4       521.4
       13.35         8.2       521.2
       12.76         8.3       514.4
       13.49         8.3       523.6
        12.9         8.2         518
       13.54         8.3         525
       13.64         8.2       529.4
       13.11         8.3         521
       13.46         8.3       524.5
       13.98         8.3       526.8
       13.21         8.3       519.9
       13.37         8.3       527.5
       13.42         8.3       518.7
       13.84         8.3       524.5
       13.04         8.3       522.8
       13.67         8.3       525.8
       13.47         8.4       523.6
       13.57         8.3       521.3
        13.5         8.3       524.8
       13.86         8.2       524.7
       13.47         8.2       520.2
       13.38         8.3       520.4
       13.49         8.3       523.3
       13.45         8.1       519.1
       13.24         8.3       519.7
       14.28         8.4       526.1
       13.52         8.2         525
       13.34         8.3       524.3
       13.31         8.4       517.3
       13.43         8.3       519.5
        13.6         8.2         523
       13.67         8.3       522.6
       12.85         8.3       518.6
       12.97         8.2       520.8
       13.26         8.3       523.4
       12.85         8.5       519.6
       13.24         8.3       519.6
        13.3         8.2       521.6
       13.89         8.3       526.6
       13.02         8.3       521.6
       12.99         8.3       515.9
       12.57         8.2       514.1
       13.44         8.3       524.6
       13.58         8.3       520.3
       13.45         8.2       521.4
       13.56         8.4         522
       13.07         8.3       518.7
       13.31         8.3       520.9
       13.68         8.2       524.6
       13.22         8.2       517.5
       13.54         8.1       522.5
       13.37         8.3         525
       13.31         8.2       520.2
       13.23         8.2       523.4
       13.39         8.3       521.6
       13.36         8.4       522.9
       13.62         8.2       518.8
       13.46         8.1       521.5
        13.2         8.2         520
       13.34         8.4       521.1
       13.51         8.2       522.6
       13.46         8.3         519
       14.08         8.1       524.4
       13.55         8.3       525.6
       13.73         8.3         523
       13.01         8.3       518.2
       13.58         8.5         524
       13.68         8.2       524.6
          13         8.3       519.2
       13.38         8.4       518.2
       13.56         8.3       524.2
        13.3         8.4       522.7
       13.73         8.4       528.6
       13.67         8.2       524.5
       13.53         8.4       525.3
       13.48         8.2       519.2
       13.11         8.4       520.3
       13.45         8.3       517.2
       13.35         8.2       517.5
       13.31         8.3       525.5
        13.9         8.3       527.7
       13.45         8.3       528.9
       13.95         8.3       522.5
       13.24         8.2       519.1
       13.54         8.2       523.7
       13.23         8.4       520.9
       13.18         8.3       518.7
       13.03         8.3       517.8
       13.48         8.3       520.9
       13.29         8.3       522.1
        13.9         8.2       519.9
       13.22         8.4       520.3
       13.48         8.4       526.2
        13.5         8.4         526
       13.19         8.2       518.5
       13.25         8.4       523.6
       13.16         8.3         520
       13.09         8.3         519
       13.66         8.3       524.8
       12.95         8.4       513.9
       13.86         8.2       527.6
       13.45         8.2       519.8
       13.56         8.1       525.1
       13.05         8.2       518.4
        12.8         8.3         516
       13.39         8.2       524.1
       13.77         8.3       525.8
       13.36         8.2       521.7
       13.74         8.3       522.8
       13.46         8.1       523.6
       13.51         8.3       519.1
       13.19         8.2       522.1
       13.16         8.2       518.4
       13.95         8.3       523.1
       13.03         8.2         518
       13.77         8.3       522.9
       13.09         8.3       518.3
       13.33         8.2       520.8
       13.44         8.2       518.7
       13.62         8.2       524.3
       13.44         8.3       525.1
        13.4         8.3       521.4
       13.77         8.2       529.5
       13.57         8.2       525.4
       12.99         8.1       516.8
       13.36         8.4         519
       13.67         8.1       523.8
       13.42         8.3       524.1
       13.53         8.2       528.4
       13.48         8.4       523.5
       13.35         8.1         521
       13.81         8.4       528.6
       12.95         8.3       517.8
        13.3         8.3         521
       13.34         8.4       521.5
       13.38         8.2       521.2
       13.87         8.3       526.2
       13.23         8.3       519.9
       13.08         8.2         525
       13.41         8.1       520.6
       13.87         8.3         526
       13.21         8.2       523.9
       13.78         8.1       522.3
       13.69         8.1       524.2
       13.73         8.2         524
       13.19         8.2       521.1
       13.69         8.2       522.8
       13.23         8.3       520.2
       13.25         8.3       524.1
       13.59         8.3       526.3
       13.34         8.2       516.4
       13.13         8.3       511.7
        13.1         8.3       521.4
       13.52         8.3       521.5
       12.84         8.3       510.9
       14.02         8.3       528.4
       13.89         8.2       524.6
       12.98         8.3       516.5
       13.26         8.3       519.4
       13.47         8.2       524.8
       13.07         8.3       518.6
       13.58         8.3       525.4
       13.63         8.3       520.9
       13.56         8.3       523.2
        13.9         8.3       523.4
       13.29         8.3       522.4
       13.52         8.2       524.8
       13.64         8.3       520.6
       13.95         8.4       523.8
       13.87         8.4       522.4
        13.3         8.4       526.6
       13.61         8.3       522.8
       13.97         8.1       525.5
       13.52         8.1       523.2
       13.41         8.3       521.6
          13         8.2         519
       13.63         8.1       521.3
       13.06         8.3       518.8
       13.44         8.4       521.3
       13.64         8.3       524.7
       13.28         8.3       519.9
       13.58         8.3       529.2
        13.7         8.4       522.3
       13.56         8.1         521
       13.41         8.2       521.3
       13.67         8.4       526.1
       13.79         8.3       527.1
       13.61         8.3         527
       13.28         8.2       520.7
       13.24         8.2       518.1
       13.22         8.2       521.5
       12.87         8.4       515.2
       13.42         8.3       518.7
       13.52         8.4       522.5
       13.16         8.4         524
       13.95         8.1       529.3
       13.26         8.2       522.1
       13.78         8.4       526.1
       13.58         8.3       526.8
       13.88         8.2       525.9
       13.12         8.3         519
       13.33         8.1       523.6
       13.29         8.1       517.8
       13.48         8.4       518.5
       13.44         8.2       517.8
       13.87         8.1       520.7
       13.62         8.4       520.6
       12.59         8.4       523.1
       13.31         8.3       524.1
       13.54         8.1       519.3
       13.19         8.4       513.5
       13.27         8.4       527.3
       13.19         8.1         521
       13.83         8.4       522.2
        13.6         8.3       526.4
        13.7         8.5       524.3
       13.78         8.3       523.7
       13.45         8.3       524.6
       13.21         8.3       519.3
       13.57         8.2       524.8
       13.44         8.3       523.5
       13.22         8.3       519.2
       13.86         8.4       523.5
       13.12         8.2       519.5
       13.44         8.3       526.3
       13.77         8.3       526.9
       13.27         8.3       521.1
       13.63         8.3       526.6
       12.98         8.5         521
        13.4         8.3       520.4
       13.52         8.2       524.7
       13.22         8.3         523
       12.95         8.1       517.1
       13.65         8.3       523.9
