classname	gbflux	psfmagr	z_temp	z_sdss	logMbh_shen	logMbh_shen_err	logedd_ratio_shen	logMCIV  #CLASS nell'area SDSS
GB6J000722+055251	38	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J000744+022626	75	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J000749+031948	31	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J000757+102729	246	21.222	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J000800+114346	143	21.812	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J000809+024406	62	21.241	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J000828+125715	41	21.773	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J000833+131941	40	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J000902+191219	31	20.368	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J000903+062820	259	18.936	6	1.56180	1.56180	0.000	0.000	0.000	0.000	
GB6J000917+062549	156	19.419	1	2.69400	2.69480	0.000	0.000	0.000	0.000	
GB6J000923+050722	51	20.849	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J000935+180345	270	16.647	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J000942+151357	121	19.742	1	2.23947	2.23947	0.000	0.000	0.000	0.000	
GB6J000950+060533	56	20.494	1	2.31087	2.31087	0.000	0.000	0.000	0.000	
GB6J000956+355813	35	18.752	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001009+005456	37	23.335	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001009+063447	35	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001012+283752	46	21.060	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001016+112106	30	24.086	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001025+124938	38	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001028+204801	121	19.367	1	0.60000	0.00000	0.000	0.000	0.000	0.000	
GB6J001028+285502	37	20.151	1	0.69452	0.69452	0.000	0.000	0.000	0.000	
GB6J001030+105845	435	16.145	1	0.08900	0.00000	0.000	0.000	0.000	0.000	
GB6J001033+172437	989	16.699	1	1.60100	0.00000	0.000	0.000	0.000	0.000	
GB6J001051+265029	64	18.498	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001111+162451	61	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001112+043711	35	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001115+144608	31	19.624	1	4.96432	4.96432	0.000	-1.000	-999.0	0.000	
GB6J001124+242014	110	17.808	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001131+005742	140	20.721	1	1.49200	1.49137	8.952	0.146	-0.854	0.000	
GB6J001134+082400	400	19.185	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001141+100353	42	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001144+292820	107	19.241	1	2.62551	2.62551	0.000	0.000	0.000	0.000	
GB6J001148+125159	31	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001154+083359	87	19.835	1	2.20453	2.20453	0.000	0.000	0.000	0.000	
GB6J001154+304407	38	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001209+071956	83	21.026	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001214+092029	31	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001230+175129	42	19.651	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001246+053736	32	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001246+335339	77	20.372	1	1.68200	0.00000	0.000	0.000	0.000	0.000	
GB6J001258+020136	51	19.578	4	0.26657	0.26657	0.000	0.000	0.000	0.000	
GB6J001307+205335	41	17.795	1	3.53000	0.00000	0.000	0.000	0.000	0.000	
GB6J001321+120949	35	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001330+283413	32	21.594	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001356+191036	244	17.698	6	0.47700	0.00000	0.000	0.000	0.000	0.000	
GB6J001400+052922	36	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001401+212235	35	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001408+224643	40	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001414+055246	50	18.861	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001420+085401	179	18.491	4	0.16200	0.16326	0.000	0.000	0.000	0.000	
GB6J001429+051603	36	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001434+281455	135	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001449+364145	30	18.821	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001450+385512	47	16.935	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001451+173646	46	17.881	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001453+180803	45	20.848	1	2.44882	2.44882	0.000	0.000	0.000	0.000	
GB6J001517+042731	33	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001525+080155	130	23.236	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001538+012405	34	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001541+170027	139	20.960	1	1.70900	1.72001	0.000	0.000	0.000	0.000	
GB6J001554+040029	48	21.235	1	0.75904	0.75904	0.000	0.000	0.000	0.000	
GB6J001557+111223	31	19.278	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001603+244008	57	17.716	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001618+023627	35	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001627+084307	38	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001637+034025	34	22.290	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001640+232704	49	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001723+042751	34	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001737+145054	58	17.864	6	0.30300	0.30256	0.000	0.000	0.000	0.000	
GB6J001808+225936	54	20.658	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001829+031914	33	16.493	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001837+041532	142	19.784	1	2.69935	2.69935	0.000	0.000	0.000	0.000	
GB6J001841+185130	40	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001851+290719	44	18.098	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001856+264901	31	20.669	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001928+223332	65	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001933+145728	83	22.357	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J001937+295604	95	15.587	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
