0	1
5000	2.23
5003	2.551
5006	2.378
5009	3.2830000000000004
5012	3.3709999999999996
5015	3.105
5018	4.317
5021	3.7760000000000002
5024	5.891000000000001
5027	4.37
5030	3.5740000000000003
5033	5.252
5035	5.259
5038	2.851
5041	4.934
5044	5.206
5047	3.062
5050	2.231
5053	1.826
5056	3.1180000000000003
5059	3.5949999999999998
5062	5.106999999999999
5065	5.821
5068	3.455
5071	2.219
5073	2.367
5076	2.257
5079	3.8859999999999997
5082	4.2989999999999995
5085	3.2520000000000002
5088	2.553
5091	4.337000000000001
5094	4.304
5097	5.431
5100	4.303
5103	3.66
5106	2.201
5109	2.336
5111	3.0580000000000003
5114	2.757
5117	1.547
5120	3.145
5123	2.148
5126	1.601
5129	0.29860000000000003
5132	1.6069999999999998
5135	2.534
5138	3.8000000000000003
5141	2.5100000000000002
5144	2.271
5147	0.3109
5149	0.2684
5152	3.2220000000000004
5155	3.182
5158	3.724
5161	1.953
5164	3.4170000000000003
5167	3.994
5170	2.824
5173	3.853
5176	5.4910000000000005
5179	4.961
5182	3.2520000000000002
5185	2.704
5187	3.443
5190	2.716
5193	3.4149999999999996
5196	2.588
5199	0.6402
5202	-0.2795
5205	1.373
5208	0.6852
5211	2.297
5214	1.84
5217	0.3617
5220	0.973
5223	2.193
5225	3.4770000000000003
5228	2.137
5231	3.637
5234	1.518
5237	1.341
5240	1.188
5243	0.6169
5246	1.9129999999999998
5249	0.1178
5252	-0.1697
5255	1.832
5258	0.15289999999999998
5261	-0.6897000000000001
5263	0.9608
5266	0.7782000000000001
5269	-0.14120000000000002
5272	0.17869999999999997
5275	0.6027
5278	2.5050000000000003
5281	2.315
5284	2.888
5287	2.074
5290	0.7887
5293	1.034
5296	1.542
5299	3.038
5301	3.84
5304	3.568
5307	2.17
5310	1.73
5313	1.1500000000000001
5316	0.5478
5319	1.854
5322	4.551
5325	3.8339999999999996
5328	2.7849999999999997
5331	4.46
5334	1.231
5337	4.458
5339	3.9570000000000003
5342	2.694
5345	2.035
5348	2.545
5351	4.0840000000000005
5354	4.689
5357	4.165
5360	4.399
5363	3.517
5366	3.148
5369	2.122
5372	4.228
5375	5.079
5377	3.403
5380	4.869
5383	3.968
5386	3.7380000000000004
5389	4.982
5392	8.221
5395	7.239000000000001
5398	4.689
5401	5.878
5404	4.096
5407	1.2409999999999999
5410	2.472
5413	2.462
5415	6.4959999999999996
5418	4.077
5421	2.8040000000000003
5424	5.042
5427	2.209
5430	3.8440000000000003
5433	3.5709999999999997
5436	1.194
5439	1.238
5442	2.9160000000000004
5445	3.712
5448	1.717
5451	2.9059999999999997
5453	3.9850000000000003
5456	2.99
5459	2.79
5462	2.648
5465	3.501
5468	4.078
5471	4.516
5474	7.159
5477	6.488
5480	5.3870000000000005
5483	5.359
5486	5.431
5489	4.893
5491	3.935
5494	4.314
5497	4.639
5500	5.249
5503	5.86
5506	4.891
5509	3.348
5512	4.732
5515	4.67
5518	5.469
5521	6.1579999999999995
5524	6.582
5527	7.261
5529	6.361
5532	4.128
5535	4.423
5538	3.081
5541	5.3790000000000004
5544	7.508
5547	7.284000000000001
5550	7.768
5553	9.607
5556	15.1
5559	16.83
5562	12.1
5565	12.3
5568	14.360000000000001
5570	16.86
5573	29.490000000000002
5576	36.83
5579	37.82
5582	37.27
5585	31.569999999999997
5588	31.28
5591	28.0
5594	26.990000000000002
5597	25.67
5600	22.14
5603	19.61
5606	19.009999999999998
5608	17.48
5611	17.24
5614	15.97
5617	13.040000000000001
5620	13.430000000000001
5623	10.299999999999999
5626	6.807
5629	5.6129999999999995
5632	7.737
5635	5.6080000000000005
5638	5.8709999999999996
5641	6.901
5644	6.852
5646	7.47
5649	7.696
5652	8.097
5655	7.218
5658	9.687
5661	10.24
5664	8.176
5667	10.05
5670	9.526
5673	10.71
5676	12.6
5679	13.44
5682	13.78
5684	11.34
5687	10.959999999999999
5690	10.040000000000001
5693	10.84
5696	10.15
5699	8.6
5702	10.28
5705	12.69
5708	10.040000000000001
5711	8.812
5714	8.384
5717	9.192
5720	7.328
5722	7.967999999999999
5725	8.559
5728	8.270000000000001
5731	8.905
5734	8.818999999999999
5737	9.351
5740	8.14
5743	8.149
5746	9.209999999999999
5749	8.265
5752	5.881
5755	5.136
5758	8.805
5760	7.049
5763	4.82
5766	3.912
5769	2.779
5772	3.4250000000000003
5775	3.3970000000000002
5778	3.1870000000000003
5781	4.285
5784	2.39
5787	3.816
5790	7.2700000000000005
5793	6.813
5796	6.856
5798	6.039000000000001
5801	6.348999999999999
5804	7.418
5807	7.757
5810	5.4879999999999995
5813	7.304
5816	7.282000000000001
5819	7.069999999999999
5822	6.745
5825	5.736
5828	6.319999999999999
5831	6.82
5834	3.945
5836	5.333
5839	7.369999999999999
5842	5.7989999999999995
5845	6.63
5848	6.411999999999999
5851	6.063
5854	5.924
5857	6.231999999999999
5860	6.956
5863	4.545
5866	4.335999999999999
5869	5.6739999999999995
5872	6.880000000000001
5874	7.383
5877	8.193
5880	6.9159999999999995
5883	6.6850000000000005
5886	7.089
5889	4.863
5892	4.034
5895	7.344
5898	5.809
5901	5.712000000000001
5904	6.4959999999999996
5907	6.837000000000001
5910	7.049
5912	5.35
5915	5.428999999999999
5918	5.245
5921	4.535
5924	6.0649999999999995
5927	5.777
5930	5.3950000000000005
5933	5.887
5936	7.231
5939	5.758
5942	6.465
5945	5.471
5948	5.279
5950	7.418
5953	6.466
5956	5.175000000000001
5959	5.426
5962	7.167
5965	6.639
5968	5.535
5971	5.919
5974	4.919
5977	6.319999999999999
5980	6.454999999999999
5983	6.6819999999999995
5986	6.586
5988	6.8549999999999995
5991	7.773999999999999
5994	7.055
5997	6.531999999999999
6000	6.640000000000001
6003	5.431
6006	6.054
6009	6.305
6012	5.1850000000000005
6015	6.457
6018	8.216
6021	7.609999999999999
6024	7.818
6026	4.386
6029	6.425
6032	3.2300000000000004
6035	4.423
6038	6.317
6041	6.640000000000001
6044	4.117
6047	6.343
6050	6.446000000000001
6053	5.427
6056	6.147
6059	5.511
6062	6.054
6065	4.276
6067	5.068
6070	6.278
6073	6.714
6076	4.829
6079	6.479
6082	6.884
6085	2.7439999999999998
6088	3.667
6091	4.931
6094	5.068
6097	4.84
6100	6.4590000000000005
6103	5.8709999999999996
6105	3.914
6108	5.515
6111	6.278
6114	6.229
6117	4.235
6120	6.007
6123	7.017
6126	5.8790000000000004
6129	5.718
6132	7.169
6135	7.0760000000000005
6138	6.332
6141	5.862
6143	4.947
6146	5.125
6149	4.441
6152	6.436
6155	5.263999999999999
6158	4.5729999999999995
6161	4.247
6164	6.289
6167	6.675
6170	4.89
6173	5.63
6176	5.086
6179	6.066999999999999
6181	5.079
6184	5.937
6187	8.887
6190	6.296
6193	6.719
6196	5.010000000000001
6199	5.595000000000001
6202	6.104
6205	6.441
6208	6.935
6211	6.3469999999999995
6214	3.4899999999999998
6217	4.378
6219	6.519
6222	5.996
6225	6.353
6228	6.816
6231	4.92
6234	4.036
6237	5.537
6240	5.0280000000000005
6243	4.8180000000000005
6246	6.713000000000001
6249	5.97
6252	5.606000000000001
6255	5.025
6257	5.58
6260	5.987
6263	4.471
6266	5.312
6269	5.4959999999999996
6272	6.101000000000001
6275	4.6259999999999994
6278	5.9639999999999995
6281	8.141
6284	6.954000000000001
6287	2.263
6290	0.1517
6293	6.438
6295	6.14
6298	6.276999999999999
6301	6.768
6304	6.692
6307	6.493
6310	6.088
6313	5.906000000000001
6316	6.467
6319	6.33
6322	5.534000000000001
6325	4.423
6328	4.812
6331	5.314
6333	3.401
6336	4.209
6339	4.933
6342	5.199
6345	4.765000000000001
6348	4.753
6351	5.439
6354	5.807
6357	6.986000000000001
6360	5.233
6363	5.28
6366	4.686999999999999
6369	5.699
6371	5.442
6374	4.764
6377	7.353
6380	5.614
6383	5.375
6386	5.205
6389	4.048
6392	5.1129999999999995
6395	5.419
6398	5.578
6401	5.969
6404	5.398
6407	5.51
6409	6.718
6412	6.883
6415	6.159000000000001
6418	6.202999999999999
6421	5.691
6424	6.797
6427	5.014
6430	5.619
6433	6.247
6436	6.800999999999999
6439	5.184
6442	5.263
6445	4.851
6447	5.322
6450	5.640000000000001
6453	5.119
6456	5.768999999999999
6459	5.144
6462	6.15
6465	6.064
6468	6.057
6471	6.814
6474	5.807
6477	4.4399999999999995
6480	4.377
6483	4.0920000000000005
6485	6.276
6488	4.462
6491	6.705
6494	6.26
6497	5.4559999999999995
6500	5.045
6503	4.68
6506	5.917
6509	6.119
6512	4.4559999999999995
6515	4.325
6518	5.217
6521	4.061
6523	5.214
6526	5.361
6529	4.413
6532	5.978
6535	4.103
6538	5.789000000000001
6541	5.867
6544	6.93
6547	4.187
6550	5.254
6553	4.808000000000001
6556	6.581
6559	5.578
6562	4.7860000000000005
6564	4.368
6567	4.894
6570	4.919
6573	4.602
6576	4.862
6579	5.396
6582	3.7739999999999996
6585	1.793
6588	2.773
6591	2.541
6594	3.707
6597	4.491
6600	5.071000000000001
6602	5.442
6605	4.37
6608	3.662
6611	2.499
6614	3.359
6617	4.2250000000000005
6620	4.563
6623	3.0789999999999997
6626	4.763
6629	4.693
6632	4.135000000000001
6635	3.9850000000000003
6638	4.167
6640	4.2669999999999995
6643	4.384
6646	5.764
6649	5.858999999999999
6652	5.502
6655	4.563
6658	3.539
6661	4.532
6664	4.677
6667	3.9979999999999998
6670	4.9670000000000005
6673	3.718
6676	3.104
6678	5.832000000000001
6681	4.752
6684	5.1160000000000005
6687	5.774
6690	4.789
6693	4.115
6696	4.006
6699	3.8810000000000002
6702	5.617999999999999
6705	6.576
6708	3.104
6711	3.614
6714	5.1160000000000005
6716	2.792
6719	2.603
6722	3.385
6725	4.939
6728	4.901
6731	3.314
6734	1.96
6737	3.803
6740	3.987
6743	2.41
6746	3.2840000000000003
6749	4.686999999999999
6752	3.139
6754	3.094
6757	3.2590000000000003
6760	4.138
6763	6.222
6766	4.509
6769	5.018000000000001
6772	5.141
6775	4.571
6778	7.0760000000000005
6781	4.821
6784	3.1020000000000003
6787	5.235
6790	5.908
6792	5.6129999999999995
6795	5.521
6798	4.598
6801	3.961
6804	5.894
6807	6.531
6810	5.789000000000001
6813	5.518
6816	3.7840000000000003
6819	3.816
6822	5.673
6825	4.882
6828	6.262
6830	5.625
6833	6.029
6836	4.719
6839	5.039
6842	5.766
6845	5.830000000000001
6848	5.829
6851	5.213
6854	4.562
6857	4.0809999999999995
6860	4.0920000000000005
6863	5.251
6866	6.172
6868	2.7359999999999998
6871	2.677
6874	4.181
6877	2.072
6880	4.058
6883	4.149
6886	3.655
6889	2.842
6892	4.0649999999999995
6895	5.5
6898	3.968
6901	2.892
6904	2.246
6906	3.96
6909	4.551
6912	4.506
6915	3.7470000000000003
6918	3.5
6921	4.6129999999999995
6924	2.196
6927	4.149
6930	4.862
6933	4.074
6936	3.655
6939	3.465
6942	1.6889999999999998
6944	3.471
6947	5.092
6950	4.044
6953	3.689
6956	0.7939
6959	3.083
6962	4.734
6965	4.079
6968	4.348
6971	3.5629999999999997
6974	4.908
6977	6.039000000000001
6980	6.001
6982	4.128
6985	3.811
6988	5.031
6991	4.864
6994	4.821
6997	5.1499999999999995
7000	6.414000000000001
7003	6.946
7006	4.2410000000000005
7009	4.535
7012	2.386
7015	4.198
7018	5.3870000000000005
7020	4.5809999999999995
7023	3.398
7026	5.3100000000000005
7029	6.239
7032	3.884
7035	4.853000000000001
7038	5.632
7041	4.9
7044	4.176
7047	4.851999999999999
7050	6.3580000000000005
7053	6.766
7056	4.04
7058	6.154999999999999
7061	5.553
7064	7.351999999999999
7067	6.664
7070	6.527
7073	9.122
7076	7.748
7079	7.628
7082	7.318
7085	7.453
7088	9.405
7091	10.99
7094	10.19
7097	10.03
7099	11.07
7102	11.11
7105	10.39
7108	8.66
7111	10.12
7114	11.68
7117	9.907
7120	8.61
7123	7.889
7126	6.872999999999999
7129	6.073
7132	5.210999999999999
7135	6.894
7137	6.417000000000001
7140	4.055
7143	6.298
7146	5.6899999999999995
7149	4.753
7152	3.84
7155	4.2490000000000006
7158	5.355
7161	5.101
7164	4.6419999999999995
7167	4.551
7170	4.812
7173	3.699
7175	4.107
7178	4.837
7181	4.601
7184	6.405
7187	5.159
7190	4.7780000000000005
7193	4.759
7196	3.8520000000000003
7199	3.081
7202	4.619
7205	5.636
7208	3.559
7211	1.7489999999999999
7213	1.159
7216	2.229
7219	1.313
7222	2.7319999999999998
7225	4.909
7228	4.896999999999999
7231	4.07
7234	3.735
7237	4.245
7240	5.143
7243	2.499
7246	3.375
7249	3.912
7251	4.019
7254	3.4320000000000004
7257	3.9979999999999998
7260	2.031
7263	3.6479999999999997
7266	4.513
7269	4.368
7272	3.255
7275	3.2070000000000003
7278	2.463
7281	2.739
7284	4.108
7287	3.918
7289	4.039000000000001
7292	5.311
7295	3.719
7298	2.062
7301	2.839
7304	5.551
7307	5.032
7310	3.912
7313	5.654
7316	5.793
7319	3.557
7322	5.133
7325	4.2490000000000006
7327	3.0549999999999997
7330	3.2590000000000003
7333	3.148
7336	2.782
7339	2.471
7342	3.5890000000000004
7345	5.46
7348	3.517
7351	3.017
7354	3.901
7357	4.689
7360	6.299
7363	5.461
7365	2.773
7368	2.552
7371	4.376
7374	4.665
7377	3.2670000000000003
7380	2.636
7383	3.234
7386	4.859999999999999
7389	4.7909999999999995
7392	1.949
7395	0.9113000000000001
7398	3.1470000000000002
7401	2.437
7403	1.9780000000000002
7406	4.856
7409	4.545999999999999
7412	4.2139999999999995
7415	4.390000000000001
7418	0.6587999999999999
7421	1.645
7424	5.526
7427	2.739
7430	1.8199999999999998
7433	3.4770000000000003
7436	4.42
7439	4.324
7441	3.667
7444	3.84
7447	4.079
7450	4.7490000000000006
7453	6.416
7456	4.4
7459	4.153
7462	6.091
7465	4.616
7468	4.007
7471	3.4659999999999997
7474	3.807
7477	4.66
7479	4.706
7482	4.868
7485	5.465999999999999
7488	5.901999999999999
7491	7.755999999999999
7494	7.104
7497	4.495
7500	4.588
7503	4.537
7506	4.449
7509	5.267
7512	5.077
7515	5.946999999999999
7517	7.139
7520	7.1129999999999995
7523	7.088
7526	7.138
7529	5.58
7532	5.306
7535	4.5040000000000004
7538	4.438
7541	3.421
7544	4.444
7547	3.963
7550	5.266
7553	6.82
7555	3.278
7558	1.856
7561	3.251
7564	5.815
7567	7.089
7570	4.753
7573	2.73
7576	3.9410000000000003
7579	4.7829999999999995
7582	3.449
7585	3.968
7588	3.5290000000000004
7591	3.585
7594	0.1648
7596	-1.754
7599	2.366
7602	1.9869999999999999
7605	0.5274
7608	1.5630000000000002
7611	1.736
7614	1.145
7617	3.199
7620	2.262
7623	3.859
7626	4.882
7629	2.387
7632	-0.268
7634	2.989
7637	2.539
7640	3.375
7643	1.877
7646	3.711
7649	6.147
7652	2.5269999999999997
7655	1.898
7658	3.2840000000000003
7661	5.401
7664	4.85
7667	4.533
7670	1.8909999999999998
7672	1.0839999999999999
7675	3.1620000000000004
7678	5.784
7681	5.782
7684	4.016
7687	4.667
7690	5.6370000000000005
7693	4.915
7696	4.571
7699	5.06
7702	4.981
7705	4.788
7708	3.132
7710	3.803
7713	9.494
7716	7.771
7719	3.5360000000000005
7722	6.604
7725	6.723999999999999
7728	6.725
7731	6.757
7734	5.558999999999999
7737	4.697
7740	1.9689999999999999
7743	2.5660000000000003
7746	1.9429999999999998
7748	4.334
7751	5.545
7754	4.725
7757	5.903999999999999
7760	6.170999999999999
7763	6.005999999999999
7766	3.444
7769	4.017
7772	7.602
7775	5.178
7778	5.903999999999999
7781	6.153
7784	4.657
7786	5.98
7789	5.098999999999999
7792	3.7289999999999996
7795	2.458
7798	4.942
7801	4.349
7804	5.747
7807	5.8549999999999995
7810	5.353
7813	5.419
